,Date,MSFT,S&P 500 Pure Value (TR),S&P 500 ESG Quality Index (USD) TR,S&P 500 Low Rate-Sensitivity Index (USD) TR,S&P 500 Quality - Lowest Quintile Index TR,Dow Jones U.S. High Momentum Total Return Index,Dow Jones U.S. Thematic Long Size Total Return Index,S&P 500 High Rate-Sensitivity 100 Index (USD) TR,S&P 500 Pure Growth (TR),S&P 500 ESG Enhanced Value Index (USD) TR,S&P 500 Low Rate-Sensitivity 100 Index (USD) TR,S&P 500 Volatility - Highest Quintile Index TR
1051,2019-02-07,105.2699966430664,11791.08,325.83,13142.35,619.37,2281.19,2010.09,10176.08,12939.22,316.52,11907.01,1709.24
1052,2019-02-08,105.66999816894533,11770.97,326.44,13182.25,620.61,2287.81,2009.58,10182.42,12994.69,316.33,11968.48,1720.48
1053,2019-02-11,105.25,11788.7,326.48,13210.33,621.0,2301.29,2027.66,10233.08,13056.36,316.25,11983.62,1730.65
1054,2019-02-12,106.88999938964844,12008.2,330.34,13332.78,628.27,2324.46,2053.46,10417.28,13209.72,319.72,12011.85,1758.61
1055,2019-02-13,106.80999755859376,12057.49,332.23,13372.71,629.76,2329.9,2062.74,10489.42,13265.55,321.55,12025.84,1768.31
1056,2019-02-14,106.9000015258789,11972.95,332.31,13349.81,627.0,2333.24,2065.51,10441.12,13290.7,320.85,12018.38,1770.57
1057,2019-02-15,108.22000122070312,12166.78,336.45,13465.77,634.53,2353.91,2094.12,10622.22,13434.31,324.87,12090.08,1775.7
1058,2019-02-19,108.16999816894533,12252.15,336.57,13490.04,635.5,2352.69,2095.18,10680.71,13439.12,325.95,12116.84,1784.69
1059,2019-02-20,107.1500015258789,12324.5,337.56,13508.61,638.07,2352.36,2103.13,10767.69,13464.21,326.17,12101.36,1789.24
1060,2019-02-21,109.41000366210938,12231.64,336.19,13488.52,636.16,2344.28,2093.93,10662.28,13413.43,324.94,12128.7,1770.78
1061,2019-02-22,110.97000122070312,12250.55,338.43,13555.72,639.95,2367.34,2112.15,10706.95,13518.54,326.04,12155.46,1784.87
1062,2019-02-25,111.58999633789062,12276.58,337.86,13531.17,641.84,2363.83,2110.58,10728.2,13489.15,326.57,12089.37,1793.54
1063,2019-02-26,112.36000061035156,12234.38,337.54,13505.51,641.99,2355.98,2089.21,10681.57,13481.34,326.31,12074.94,1786.43
1064,2019-02-27,112.16999816894533,12205.69,337.58,13498.05,642.64,2363.47,2092.31,10736.65,13493.37,325.56,12070.08,1784.43
1065,2019-02-28,112.02999877929688,12138.97,336.78,13501.55,639.46,2364.68,2089.29,10668.46,13494.06,322.59,12117.93,1774.98
1066,2019-03-01,112.52999877929688,12194.43,339.18,13582.56,643.22,2377.59,2109.33,10758.92,13596.86,324.35,12175.94,1791.93
1067,2019-03-04,112.26000213623048,12137.03,337.66,13527.43,639.41,2351.0,2094.7,10701.04,13487.46,322.07,12153.02,1779.42
1068,2019-03-05,111.6999969482422,12084.17,336.71,13495.67,636.71,2347.02,2083.65,10663.61,13445.77,321.39,12140.96,1766.14
1069,2019-03-06,111.75,11941.06,334.68,13398.46,631.62,2319.12,2048.36,10510.52,13332.39,318.43,12074.53,1738.16
1070,2019-03-07,110.38999938964844,11816.9,332.14,13332.14,627.62,2306.19,2029.75,10359.91,13243.24,316.05,12076.99,1721.21
1071,2019-03-08,110.51000213623048,11783.18,331.11,13311.97,627.03,2300.69,2024.53,10287.29,13158.77,315.29,12086.94,1710.83
1072,2019-03-11,112.83000183105467,11956.8,336.15,13477.18,633.71,2334.12,2052.93,10442.21,13342.26,320.08,12218.78,1743.2
1073,2019-03-12,113.62000274658205,11982.94,337.1,13520.98,632.42,2340.22,2055.8,10493.66,13404.49,320.62,12278.51,1752.12
1074,2019-03-13,114.5,12057.83,339.69,13594.29,637.44,2352.99,2064.59,10575.25,13536.91,323.15,12335.11,1765.68
1075,2019-03-14,114.58999633789062,12049.52,339.51,13577.62,638.37,2354.67,2061.2,10575.33,13508.39,322.94,12323.63,1759.51
1076,2019-03-15,115.91000366210938,12079.85,341.41,13618.88,642.5,2359.83,2065.18,10626.86,13590.61,324.45,12349.61,1769.31
1077,2019-03-18,117.56999969482422,12193.92,342.45,13642.0,644.01,2370.75,2078.5,10753.0,13647.69,326.13,12317.28,1781.2
1078,2019-03-19,117.6500015258789,12142.02,341.88,13612.67,644.04,2369.81,2066.84,10686.77,13638.01,326.06,12258.32,1786.45
1079,2019-03-20,117.5199966430664,11955.45,339.82,13558.13,641.62,2361.0,2051.3,10533.75,13629.77,322.62,12259.77,1779.06
1080,2019-03-21,120.22000122070312,12073.15,343.09,13756.41,646.38,2398.26,2078.27,10572.26,13823.75,325.51,12455.3,1809.98
1081,2019-03-22,117.0500030517578,11761.47,336.73,13563.54,632.68,2339.43,2015.15,10181.95,13540.6,318.43,12412.04,1751.05
1082,2019-03-25,117.66000366210938,11751.0,336.53,13571.15,632.12,2347.09,2018.57,10183.98,13585.76,317.44,12422.09,1752.42
1083,2019-03-26,117.91000366210938,11872.12,339.97,13673.21,637.23,2358.56,2039.88,10331.66,13690.55,320.54,12513.1,1769.35
1084,2019-03-27,116.7699966430664,11845.03,339.15,13623.63,633.75,2344.21,2034.68,10291.88,13630.01,319.21,12453.57,1758.82
1085,2019-03-28,116.93000030517578,11898.78,340.6,13675.43,636.77,2364.37,2052.77,10381.13,13708.39,320.26,12473.37,1765.32
1086,2019-03-29,117.94000244140624,11950.3,342.11,13754.23,642.07,2376.26,2061.62,10417.47,13790.88,322.64,12505.65,1778.15
1087,2019-04-01,119.0199966430664,12180.19,345.53,13856.87,650.42,2395.84,2088.24,10685.25,13942.77,327.25,12486.3,1810.01
1088,2019-04-02,119.19000244140624,12099.28,344.99,13864.68,652.54,2393.57,2083.16,10667.08,13925.86,326.33,12518.03,1810.15
1089,2019-04-03,119.97000122070312,12157.55,346.22,13884.79,652.64,2403.11,2091.13,10717.05,13954.21,327.9,12493.66,1822.51
1090,2019-04-04,119.36000061035156,12259.72,347.33,13902.92,654.82,2397.55,2105.58,10808.4,13923.42,329.83,12487.04,1832.99
1091,2019-04-05,119.88999938964844,12352.24,349.06,13996.67,656.62,2413.7,2127.81,10895.06,14021.25,331.57,12581.9,1849.61
1092,2019-04-08,119.93000030517578,12362.43,349.9,13987.23,654.11,2412.88,2124.12,10916.68,14031.44,331.71,12540.27,1852.14
1093,2019-04-09,119.27999877929688,12211.45,347.66,13907.6,650.02,2398.66,2099.98,10752.27,13959.33,328.87,12521.17,1824.53
1094,2019-04-10,120.19000244140624,12314.3,349.27,13976.16,651.96,2421.34,2124.01,10852.93,14046.58,330.81,12570.16,1843.74
1095,2019-04-11,120.33000183105467,12369.82,348.79,13989.33,652.34,2424.14,2125.54,10876.79,14042.35,330.78,12571.09,1839.25
1096,2019-04-12,120.9499969482422,12460.46,351.07,14073.18,657.78,2431.98,2138.51,11096.25,14141.18,333.5,12626.07,1860.76
1097,2019-04-15,121.0500030517578,12400.22,351.18,14049.72,655.03,2429.88,2134.04,10998.4,14114.79,333.37,12600.12,1851.42
1098,2019-04-16,120.7699966430664,12474.61,350.58,13975.3,659.09,2420.52,2132.98,11133.81,14067.63,333.32,12408.27,1863.42
1099,2019-04-17,121.7699966430664,12447.74,349.98,13875.13,658.19,2395.55,2114.7,11138.67,13947.24,332.33,12298.33,1851.29
1100,2019-04-18,123.37000274658205,12448.11,350.52,13916.66,659.84,2405.41,2113.47,11120.81,13987.94,332.52,12353.88,1855.51
1101,2019-04-22,123.76000213623048,12414.62,350.12,13868.22,660.07,2405.98,2107.67,11130.97,14045.5,331.33,12304.37,1852.78
1102,2019-04-23,125.44000244140624,12519.37,352.42,13993.99,665.32,2436.78,2134.09,11215.48,14183.84,333.41,12389.48,1869.97
1103,2019-04-24,125.01000213623048,12462.73,352.51,14017.01,665.13,2443.99,2141.2,11145.8,14202.54,332.59,12450.95,1871.09
1104,2019-04-25,129.14999389648438,12390.28,351.34,13964.55,662.53,2435.09,2115.29,11065.59,14132.52,331.94,12449.45,1850.19
1105,2019-04-26,129.88999938964844,12489.33,352.65,14053.78,669.57,2456.62,2134.66,11116.58,14184.03,333.56,12528.72,1857.73
1106,2019-04-29,129.77000427246094,12558.84,352.79,14026.18,671.16,2456.77,2140.09,11181.62,14159.89,334.49,12455.91,1860.06
1107,2019-04-30,130.60000610351562,12570.3,354.15,14112.86,673.98,2460.99,2133.21,11119.59,14196.62,336.17,12599.02,1859.55
1108,2019-05-01,127.87999725341795,12439.7,351.97,13986.32,667.81,2434.92,2117.01,10976.36,14027.97,334.04,12507.2,1835.55
1109,2019-05-02,126.20999908447266,12390.31,351.42,14003.37,668.2,2438.42,2116.14,10930.41,14036.61,333.14,12526.07,1832.39
1110,2019-05-03,128.89999389648438,12502.99,353.88,14124.51,675.19,2464.93,2150.13,11043.33,14159.0,335.51,12628.3,1851.42
1111,2019-05-06,128.14999389648438,12435.65,352.52,14072.9,671.44,2461.07,2148.37,10970.34,14123.81,333.99,12605.37,1837.94
1112,2019-05-07,125.5199966430664,12277.89,346.5,13870.73,658.99,2420.74,2108.89,10773.59,13895.11,328.23,12465.31,1797.1
1113,2019-05-08,125.51000213623048,12209.42,346.32,13841.3,657.43,2420.46,2098.75,10748.26,13908.58,327.1,12424.3,1797.24
1114,2019-05-09,125.5,12184.89,345.43,13835.65,654.98,2414.62,2084.48,10739.36,13893.52,326.06,12439.51,1794.0
1115,2019-05-10,127.12999725341795,12245.2,347.04,13913.38,657.39,2424.56,2087.57,10778.68,13950.6,326.73,12574.22,1788.18
1116,2019-05-13,123.3499984741211,11863.89,338.89,13676.89,641.7,2362.82,2024.92,10382.13,13615.18,318.03,12533.37,1717.34
1117,2019-05-14,124.7300033569336,12029.03,342.28,13769.32,647.79,2390.69,2047.43,10532.7,13762.7,321.23,12555.02,1747.86
1118,2019-05-15,126.0199966430664,12061.1,343.76,13821.47,650.05,2400.97,2052.14,10502.05,13817.17,322.16,12604.14,1759.79
1119,2019-05-16,128.92999267578125,12141.39,347.01,13910.92,654.75,2429.03,2063.06,10596.52,13959.81,324.76,12676.58,1763.79
1120,2019-05-17,128.07000732421875,12051.17,345.38,13853.76,651.0,2412.33,2036.73,10480.49,13860.29,323.09,12670.67,1745.24
1121,2019-05-20,126.22000122070312,12010.23,343.08,13763.62,646.96,2396.62,2019.59,10465.12,13772.03,321.61,12590.36,1720.79
1122,2019-05-21,126.9000015258789,12137.45,346.44,13886.2,653.03,2424.15,2045.94,10597.48,13930.19,325.02,12649.24,1749.01
1123,2019-05-22,127.66999816894533,12024.53,345.03,13867.32,649.21,2418.57,2028.89,10451.27,13887.61,323.12,12699.02,1725.11
1124,2019-05-23,126.18000030517578,11825.25,340.64,13770.33,642.66,2382.37,1988.38,10191.16,13658.86,318.45,12735.29,1684.64
1125,2019-05-24,126.23999786376952,11884.81,341.3,13787.43,642.59,2392.28,1999.77,10241.19,13659.32,319.51,12739.95,1682.39
1126,2019-05-28,126.16000366210938,11736.66,338.17,13632.27,635.52,2378.79,1980.1,10129.62,13576.16,315.45,12565.29,1666.51
1127,2019-05-29,124.94000244140624,11650.21,336.25,13508.15,631.54,2355.48,1966.58,10100.61,13460.26,313.34,12400.61,1647.16
1128,2019-05-30,125.7300033569336,11593.45,336.79,13548.49,632.92,2366.92,1961.93,10016.67,13547.36,312.94,12442.87,1637.7
1129,2019-05-31,123.68000030517578,11396.77,333.01,13461.12,624.87,2352.51,1937.41,9801.07,13399.04,308.33,12461.36,1604.8
1130,2019-06-03,119.83999633789062,11550.1,334.01,13532.12,626.48,2350.48,1950.84,9913.04,13367.06,310.53,12550.75,1610.99
1131,2019-06-04,123.16000366210938,11861.52,341.19,13747.74,639.82,2390.64,2006.81,10239.08,13652.8,318.18,12607.61,1668.53
1132,2019-06-05,125.83000183105467,11859.31,344.22,13917.59,643.79,2421.48,2006.04,10209.96,13797.2,318.52,12853.71,1666.57
1133,2019-06-06,127.81999969482422,11923.59,345.82,13982.32,647.33,2439.22,2010.29,10258.59,13879.62,319.81,12911.32,1672.28
1134,2019-06-07,131.39999389648438,11956.12,349.25,14069.32,651.26,2456.88,2019.69,10259.39,14017.99,321.65,12939.34,1685.7
1135,2019-06-10,132.60000610351562,12014.52,350.51,14086.57,653.53,2465.91,2029.57,10342.25,14044.42,323.41,12897.04,1698.82
1136,2019-06-11,132.10000610351562,12029.76,350.08,14059.51,654.5,2456.04,2032.92,10376.62,13999.16,323.28,12855.78,1701.15
1137,2019-06-12,131.49000549316406,11950.52,349.7,14077.82,652.96,2465.89,2028.98,10267.44,13984.39,322.69,12912.6,1681.5
1138,2019-06-13,132.32000732421875,12083.72,351.27,14145.15,655.95,2470.75,2046.04,10361.41,14017.17,325.19,12955.11,1703.21
1139,2019-06-14,132.4499969482422,12039.44,350.94,14134.44,654.87,2461.25,2027.7,10303.11,13962.59,324.71,12989.83,1684.2
1140,2019-06-17,132.85000610351562,11995.79,350.19,14136.02,655.85,2462.18,2030.6,10267.24,13964.4,324.19,13019.35,1690.89
1141,2019-06-18,135.16000366210938,12137.65,353.07,14211.21,663.38,2480.01,2054.48,10461.96,14083.09,327.73,12999.31,1724.71
1142,2019-06-19,135.69000244140625,12137.55,354.47,14292.22,663.95,2496.78,2057.64,10416.59,14181.93,328.44,13100.41,1730.33
1143,2019-06-20,136.9499969482422,12253.22,358.39,14399.75,669.43,2513.05,2071.64,10546.88,14322.14,332.0,13182.08,1751.64
1144,2019-06-21,136.97000122070312,12226.56,357.97,14358.06,668.9,2495.98,2057.55,10536.18,14279.1,331.43,13136.43,1751.18
1145,2019-06-24,137.77999877929688,12164.15,357.52,14312.93,666.5,2483.71,2035.48,10458.01,14241.3,329.94,13119.55,1737.56
1146,2019-06-25,133.42999267578125,12117.53,354.6,14218.47,659.15,2457.58,2023.78,10411.62,14110.89,328.54,13041.22,1721.75
1147,2019-06-26,133.92999267578125,12141.59,354.4,14106.45,658.04,2438.91,2022.8,10490.79,14087.19,329.08,12828.07,1741.63
1148,2019-06-27,134.14999389648438,12251.91,355.5,14193.98,661.8,2463.84,2049.48,10559.68,14156.92,330.6,12893.35,1758.56
1149,2019-06-28,133.9600067138672,12406.93,357.19,14302.32,667.96,2485.39,2074.26,10703.52,14264.89,333.62,12974.27,1778.64
1150,2019-07-01,135.67999267578125,12481.58,360.17,14372.2,671.17,2505.05,2077.75,10783.33,14375.24,336.18,12984.56,1794.0
1151,2019-07-02,136.5800018310547,12413.39,360.87,14435.75,674.39,2513.78,2066.99,10664.02,14362.52,336.41,13126.43,1778.68
1152,2019-07-03,137.4600067138672,12532.33,363.56,14577.5,680.75,2541.23,2083.49,10739.09,14495.67,339.05,13268.8,1792.37
1153,2019-07-05,137.05999755859375,12548.66,362.58,14539.19,679.44,2541.47,2088.23,10786.33,14486.56,338.98,13213.79,1789.92
1154,2019-07-08,136.9600067138672,12498.26,360.57,14490.98,675.33,2530.44,2066.79,10689.21,14417.54,337.0,13216.36,1777.11
1155,2019-07-09,136.4600067138672,12494.7,360.59,14496.05,675.9,2536.74,2064.92,10715.01,14433.68,336.66,13244.37,1778.88
1156,2019-07-10,137.85000610351562,12489.64,362.25,14530.91,677.79,2546.06,2070.66,10683.33,14511.05,337.28,13300.93,1785.41
1157,2019-07-11,138.39999389648438,12515.79,362.94,14526.88,682.08,2550.36,2066.83,10742.0,14554.84,339.18,13239.07,1785.13
1158,2019-07-12,138.89999389648438,12633.18,364.57,14581.04,686.58,2563.82,2085.0,10844.27,14623.61,342.43,13195.79,1802.54
1159,2019-07-15,138.89999389648438,12576.65,364.88,14584.51,685.33,2563.29,2073.73,10772.32,14604.25,342.39,13208.8,1797.4
1160,2019-07-16,137.0800018310547,12556.49,363.92,14556.27,683.83,2555.7,2074.07,10750.97,14538.62,341.69,13162.46,1786.77
1161,2019-07-17,136.27000427246094,12391.46,362.43,14479.29,679.01,2544.0,2057.14,10604.32,14482.95,338.73,13169.02,1770.16
1162,2019-07-18,136.4199981689453,12452.84,364.39,14546.13,680.75,2557.27,2065.3,10641.8,14515.73,340.09,13241.02,1772.32
1163,2019-07-19,136.6199951171875,12440.17,362.38,14421.91,677.38,2534.12,2060.35,10696.13,14411.13,338.93,13064.44,1769.31
1164,2019-07-22,138.42999267578125,12421.25,363.5,14416.34,676.31,2538.04,2055.79,10698.68,14432.6,339.08,13057.34,1776.35
1165,2019-07-23,139.2899932861328,12530.96,365.8,14516.48,680.34,2544.35,2076.85,10841.27,14492.69,342.18,13105.52,1794.26
1166,2019-07-24,140.72000122070312,12667.33,368.11,14577.73,684.12,2563.66,2109.45,10992.07,14588.37,344.22,13123.33,1818.26
1167,2019-07-25,140.19000244140625,12575.53,366.64,14506.33,681.18,2550.21,2084.19,10861.3,14489.46,342.34,13074.45,1787.91
1168,2019-07-26,141.33999633789062,12621.95,369.03,14581.82,687.02,2564.5,2101.96,10925.73,14589.89,344.39,13126.65,1792.86
1169,2019-07-29,141.02999877929688,12545.48,369.51,14583.29,685.35,2550.46,2093.78,10818.15,14532.55,344.05,13182.02,1781.63
1170,2019-07-30,140.35000610351562,12585.87,369.12,14567.85,683.39,2549.1,2112.05,10919.0,14523.89,343.27,13189.95,1789.18
1171,2019-07-31,136.27000427246094,12470.03,365.6,14434.08,675.49,2529.17,2084.94,10835.99,14373.1,339.76,13088.53,1767.62
1172,2019-08-01,138.05999755859375,12214.73,362.53,14336.3,668.53,2516.22,2038.57,10445.92,14283.39,335.32,13115.86,1723.52
1173,2019-08-02,136.89999389648438,12068.62,359.68,14272.79,666.91,2496.1,2014.74,10282.2,14175.9,331.9,13114.52,1701.61
1174,2019-08-05,132.2100067138672,11746.26,348.28,13909.6,649.1,2424.84,1957.59,9930.28,13748.59,321.95,12859.6,1642.76
1175,2019-08-06,134.69000244140625,11843.71,353.49,14076.15,656.27,2463.05,1976.04,9998.74,13961.36,325.57,13012.52,1654.67
1176,2019-08-07,135.27999877929688,11835.4,352.87,14139.64,657.04,2475.95,1972.89,9900.3,13997.2,325.08,13096.61,1655.55
1177,2019-08-08,138.88999938964844,12034.71,359.53,14368.0,669.3,2527.44,2010.89,10127.4,14327.09,330.85,13269.86,1689.99
1178,2019-08-09,137.7100067138672,11891.12,357.4,14279.39,667.19,2511.06,1984.85,9962.4,14227.78,327.51,13237.38,1649.55
1179,2019-08-12,135.7899932861328,11696.33,353.22,14146.0,658.78,2482.23,1954.09,9736.06,14042.52,322.75,13201.68,1620.72
1180,2019-08-13,138.60000610351562,11850.61,359.02,14291.13,666.24,2509.11,1972.87,9871.03,14233.32,327.32,13259.55,1648.65
1181,2019-08-14,133.97999572753906,11427.22,348.48,13935.9,647.39,2439.84,1914.06,9419.81,13811.55,316.49,13059.68,1581.21
1182,2019-08-15,133.67999267578125,11363.37,348.73,14001.96,648.67,2451.25,1910.54,9345.96,13858.69,316.17,13216.76,1560.8
1183,2019-08-16,136.1300048828125,11582.38,354.34,14178.07,658.32,2488.46,1950.48,9571.58,14044.74,321.75,13319.18,1593.28
1184,2019-08-19,138.41000366210938,11736.97,358.67,14324.4,665.73,2508.75,1973.8,9749.56,14208.51,325.74,13431.22,1623.83
1185,2019-08-20,137.25999450683594,11605.92,356.43,14222.37,661.78,2493.46,1958.66,9609.59,14098.14,322.8,13353.9,1606.56
1186,2019-08-21,138.7899932861328,11716.01,359.81,14330.55,666.68,2515.94,1969.16,9691.25,14212.55,326.63,13435.71,1623.2
1187,2019-08-22,137.77999877929688,11764.18,359.94,14342.56,668.12,2517.72,1970.74,9718.23,14221.34,327.09,13462.15,1626.5
1188,2019-08-23,133.38999938964844,11438.36,350.15,14014.4,653.92,2459.11,1912.77,9365.04,13865.65,317.98,13254.64,1565.95
1189,2019-08-26,135.4499969482422,11556.01,354.65,14149.79,659.17,2482.64,1930.57,9438.68,14011.05,321.1,13400.1,1577.34
1190,2019-08-27,135.74000549316406,11416.66,354.51,14101.04,652.85,2476.35,1905.7,9340.26,13974.66,318.7,13369.69,1562.93
1191,2019-08-28,135.55999755859375,11540.86,357.32,14186.76,658.42,2488.86,1928.7,9484.73,14057.16,321.53,13401.4,1583.39
1192,2019-08-29,138.1199951171875,11705.24,361.04,14336.69,666.53,2515.63,1962.14,9681.34,14251.79,326.11,13482.4,1612.31
1193,2019-08-30,137.86000061035156,11761.31,361.43,14353.39,667.3,2509.45,1967.42,9709.83,14158.7,327.18,13493.37,1617.0
1194,2019-09-03,136.0399932861328,11690.7,359.14,14331.6,663.01,2498.66,1936.2,9550.6,14066.38,324.95,13608.45,1591.28
1195,2019-09-04,137.6300048828125,11843.98,363.16,14460.31,669.84,2517.49,1957.18,9712.82,14185.56,329.18,13663.53,1624.67
1196,2019-09-05,140.0500030517578,12068.14,367.8,14572.21,675.42,2528.88,1996.86,9990.92,14356.91,334.97,13586.25,1667.65
1197,2019-09-06,139.10000610351562,12115.57,368.85,14603.77,677.44,2526.86,1993.81,9993.37,14349.21,336.07,13598.14,1669.72
1198,2019-09-09,137.52000427246094,12347.99,368.72,14588.52,678.36,2490.44,2031.8,10304.43,14271.99,339.79,13503.68,1704.61
1199,2019-09-10,136.0800018310547,12504.98,368.32,14601.52,678.51,2457.53,2061.5,10481.98,14202.39,342.02,13455.2,1732.34
1200,2019-09-11,136.1199951171875,12602.43,370.48,14701.57,683.91,2468.23,2099.13,10583.37,14267.24,344.25,13531.44,1753.86
1201,2019-09-12,137.52000427246094,12601.69,371.71,14732.52,685.4,2478.97,2090.59,10555.04,14280.1,344.28,13573.75,1744.77
1202,2019-09-13,137.32000732421875,12657.64,371.66,14692.87,684.67,2466.49,2094.36,10661.21,14290.17,345.24,13473.91,1750.08
1203,2019-09-16,136.3300018310547,12625.5,370.62,14690.1,681.45,2471.5,2108.59,10804.79,14378.56,343.95,13511.32,1772.63
1204,2019-09-17,137.38999938964844,12585.76,371.24,14750.72,683.94,2497.71,2086.8,10635.52,14403.79,343.24,13638.09,1749.01
1205,2019-09-18,138.52000427246094,12575.13,371.59,14740.7,684.1,2495.31,2077.1,10598.97,14376.05,342.39,13627.74,1738.74
1206,2019-09-19,141.07000732421875,12523.16,371.58,14726.67,683.78,2495.71,2072.22,10534.08,14368.2,341.59,13651.14,1725.6
1207,2019-09-20,139.44000244140625,12486.05,369.77,14694.13,680.0,2489.68,2064.3,10473.52,14322.21,339.94,13668.33,1715.12
1208,2019-09-23,139.13999938964844,12520.16,370.24,14699.64,680.66,2493.28,2067.51,10491.88,14318.51,339.94,13661.94,1716.76
1209,2019-09-24,137.3800048828125,12411.79,367.98,14641.72,675.71,2478.44,2034.63,10297.08,14172.45,336.54,13697.57,1686.44
1210,2019-09-25,139.36000061035156,12505.64,369.88,14692.85,680.79,2486.52,2062.14,10394.37,14233.82,338.5,13698.6,1702.66
1211,2019-09-26,139.5399932861328,12453.63,369.29,14700.53,680.18,2486.57,2047.52,10298.15,14226.36,337.16,13768.41,1688.47
1212,2019-09-27,137.72999572753906,12453.25,367.55,14631.89,678.64,2456.13,2031.66,10308.3,14114.65,336.44,13712.36,1674.02
1213,2019-09-30,139.02999877929688,12467.75,369.76,14701.95,681.92,2471.21,2041.55,10305.6,14196.1,337.73,13745.3,1684.17
1214,2019-10-01,137.07000732421875,12219.86,364.75,14529.78,672.38,2444.79,1997.14,10016.2,14019.87,332.71,13643.82,1651.72
1215,2019-10-02,134.64999389648438,11952.71,357.47,14294.43,660.68,2411.53,1968.62,9775.11,13778.76,326.28,13486.92,1612.03
1216,2019-10-03,136.27999877929688,11999.39,360.18,14398.62,665.51,2436.07,1979.5,9838.84,13905.19,327.67,13575.15,1632.41
1217,2019-10-04,138.1199951171875,12145.8,365.94,14571.34,673.08,2472.44,1996.1,9927.01,14061.66,331.44,13723.72,1646.26
1218,2019-10-07,137.1199951171875,12075.74,364.4,14500.17,671.31,2464.44,1987.74,9876.11,13983.8,330.12,13656.65,1638.27
1219,2019-10-08,135.6699981689453,11856.54,358.42,14291.22,662.79,2429.69,1946.75,9634.66,13722.47,324.24,13518.62,1599.75
